NAME,URL,EMAIL,WEBSITE
金永發碾米廠,https://www.iyp.com.tw/052249911,lincash888@gmail.com,http://www.jyf168.com.tw
嘉南良田,https://www.iyp.com.tw/052698701,Can.flower@msa.hinet.net,http://www.iplantfarm.com
慶昌商號,https://www.iyp.com.tw/087522922,zz175834@cht.com.tw,
洽發企業股份有限公司,https://www.iyp.com.tw/0426224161-1,service@chiafha.com.tw,https://www.iyp.com.tw/0426224161
佳量企業股份有限公司,https://www.iyp.com.tw/073822203,e0911738793@gmail.com,http://www.gallant1.com.tw
張廷魁,https://www.iyp.com.tw/0422254500,a2254500@ms62.hinet.net,
穀香商行,https://www.iyp.com.tw/034985877,longyen@mrl.tw,http://www.mrl.tw
池上萬安社區.稻米原鄉館,https://www.iyp.com.tw/089863689,wanan197@gmail.com,http://wanan197.blogspot.com/
洽發企業股份有限公司,https://www.iyp.com.tw/0426625050,service@chiafha.com.tw,https://www.iyp.com.tw/0426224161
陳登旭,https://www.iyp.com.tw/075513767,gis@heap.tatung.com.tw,
升耀雜糧有限公司,https://www.iyp.com.tw/0223080845,888@go56.net,http://taiwanrice.com
南北行,https://www.iyp.com.tw/0228914853,john.wu5@msa.hinet.net,
洽發企業股份有限公司,https://www.iyp.com.tw/0426224161-3,myton.hung@msa.hinet.net,https://www.iyp.com.tw/0426224161
和康行,https://www.iyp.com.tw/067810495,crop_farm@xuite.net,
家有一口田,https://www.iyp.com.tw/077451468,popo057730538@yahoo.com.tw,
呂美麗精雕藝術館,https://www.iyp.com.tw/039880558-1,lumeili8888@gmail.com,http://www.lovemylife.com.tw/lml/
合進順企業有限公司,https://www.iyp.com.tw/0423345077,hjs.tunes@yahoo.com.tw,http://www.beankin.com/
元茂農產企業股份有限公司,https://www.iyp.com.tw/0222988927,mis@hungyuan.com.tw,http://www.ymagri.com.tw
允榮行,https://www.iyp.com.tw/033346874,p147@ms12.hinet.net,
偉盛國際有限公司,https://www.iyp.com.tw/0425652227,basilseeds168@gmail.com,http://basil-seed.com
